year,state,candidate_party,name,popular_vote_ct,popular_vote_pct,electoral_vote,source
1984,Tennessee,-,Write-In,127,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=47&f=1&off=0&elect=0&minper=0
1984,Texas,Republican,Ronald Reagan,3433428,63.61,29 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Texas,Democrat,Walter Mondale,1949276,36.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Texas,Independent,Lyndon LaRouche Jr.,14613,0.27,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Texas,Write-in,Gus Hall,126,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Texas,Write-in,Sonia Johnson,87,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Texas,Write-in,Dennis Serrette,41,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=48&f=1&off=0&elect=0&minper=0
1984,Utah,Republican,Ronald Reagan,469105,74.50,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,Democrat,Walter Mondale,155369,24.68,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,Libertarian,David Bergland,2447,0.39,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,American,Delmar Dennis,1345,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,Citizens,Sonia Johnson,844,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,United Ind. All.,Dennis Serrette,220,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,Communist,Gus Hall,184,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Utah,Soc. Workers,Melvin Mason,142,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=49&f=1&off=0&elect=0&minper=0
1984,Vermont,Republican,Ronald Reagan,135865,57.92,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Democrat,Walter Mondale,95730,40.81,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Libertarian,David Bergland,1002,0.43,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,-,Write-In,712,0.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Independent,Lyndon LaRouche Jr.,423,0.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Liberty Union,Dennis Serrette,323,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Citizens,Sonia Johnson,264,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Soc. Workers,Melvin Mason,127,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Vermont,Communist,Gus Hall,115,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=50&f=1&off=0&elect=0&minper=0
1984,Virginia,Republican,Ronald Reagan,1337078,62.29,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=51&f=1&off=0&elect=0&minper=0
1984,Virginia,Democrat,Walter Mondale,796250,37.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=51&f=1&off=0&elect=0&minper=0
1984,Virginia,Independent,Lyndon LaRouche Jr.,13307,0.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=51&f=1&off=0&elect=0&minper=0
1984,Washington,Republican,Ronald Reagan,1051670,55.82,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Democrat,Walter Mondale,807352,42.86,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Libertarian,David Bergland,8844,0.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Populist,Bob Richards,5724,0.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Independent,Lyndon LaRouche Jr.,4712,0.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Citizens,Sonia Johnson,1891,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,New Alliance,Dennis Serrette,1654,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Communist,Gus Hall,814,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Workers World,Larry Holmes,641,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,Washington,Soc. Workers,Melvin Mason,608,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=53&f=1&off=0&elect=0&minper=0
1984,West Virginia,Republican,Ronald Reagan,405483,55.11,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=54&f=1&off=0&elect=0&minper=0
1984,West Virginia,Democrat,Walter Mondale,328125,44.60,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=54&f=1&off=0&elect=0&minper=0
1984,West Virginia,Populist,Bob Richards,996,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=54&f=1&off=0&elect=0&minper=0
1984,West Virginia,Soc. Workers,Melvin Mason,645,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=54&f=1&off=0&elect=0&minper=0
1984,West Virginia,WV Alliance,Dennis Serrette,493,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=54&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Republican,Ronald Reagan,1198800,54.19,11 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Democrat,Walter Mondale,995847,45.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Libertarian,David Bergland,4884,0.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Constitution,Bob Richards,3864,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Lyndon LaRouche Jr.,3791,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Sonia Johnson,1456,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Dennis Serrette,1007,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,-,Write-In,706,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Larry Holmes,619,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Gus Hall,597,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wisconsin,Independent,Melvin Mason,445,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=55&f=1&off=0&elect=0&minper=0
1984,Wyoming,Republican,Ronald Reagan,133241,70.51,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=56&f=1&off=0&elect=0&minper=0
1984,Wyoming,Democrat,Walter Mondale,53370,28.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=56&f=1&off=0&elect=0&minper=0
1984,Wyoming,Libertarian,David Bergland,2357,1.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1984&fips=56&f=1&off=0&elect=0&minper=0
1980,Alabama,Republican,Ronald Reagan,654192,48.75,9 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Democrat,James Carter,636730,47.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Independent,John Anderson,16481,1.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,AL Conservative,John Rarick,15010,1.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Libertarian,Edward Clark,13318,0.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,AL Statesman,Benjamin Bubar,1743,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Communist,Gus Hall,1629,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Soc. Workers,Clifton DeBerry,1303,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Socialist,David McReynolds,1006,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alabama,Citizens,Barry Commoner,517,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=1&f=1&off=0&elect=0&minper=0
1980,Alaska,Republican,Ronald Reagan,86112,54.35,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=2&f=1&off=0&elect=0&minper=0
1980,Alaska,Democrat,James Carter,41842,26.41,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=2&f=1&off=0&elect=0&minper=0
1980,Alaska,Libertarian,Edward Clark,18479,11.66,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=2&f=1&off=0&elect=0&minper=0
1980,Alaska,Independent,John Anderson,11155,7.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=2&f=1&off=0&elect=0&minper=0
1980,Alaska,-,Write-ins,857,0.54,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=2&f=1&off=0&elect=0&minper=0
1980,Arizona,Republican,Ronald Reagan,529688,60.61,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Democrat,James Carter,246843,28.24,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Independent,John Anderson,76952,8.81,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Libertarian,Edward Clark,18784,2.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Soc. Workers,Clifton DeBerry,1100,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Citizens,Barry Commoner,551,0.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Communist,Gus Hall,25,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arizona,Workers World,Deirdre Griswold,2,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=4&f=1&off=0&elect=0&minper=0
1980,Arkansas,Republican,Ronald Reagan,403164,48.13,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,Democrat,James Carter,398041,47.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,And. Coalition,John Anderson,22468,2.68,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,Libertarian,Edward Clark,8970,1.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,Citizens,Barry Commoner,2345,0.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,Prohibition,Benjamin Bubar,1350,0.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,Arkansas,People Bef. Profits,Gus Hall,1244,0.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=5&f=1&off=0&elect=0&minper=0
1980,California,Republican,Ronald Reagan,4524858,52.69,45 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Democrat,James Carter,3083661,35.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Independent,John Anderson,739833,8.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Libertarian,Edward Clark,148434,1.73,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Independent,Barry Commoner,61063,0.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Peace & Freedom,Maureen Smith,18116,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,American Ind.,John Rarick,9856,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Write-in,Gus Hall,847,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Write-in,Andrew Pulley,231,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Write-in,Percy Greaves Jr.,87,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Write-in,Benjamin Bubar,36,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,-,Write-ins,26,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,California,Write-in,Deirdre Griswold,15,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=6&f=1&off=0&elect=0&minper=0
1980,Colorado,Republican,Ronald Reagan,652264,55.07,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Democrat,James Carter,367973,31.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Independent,John Anderson,130633,11.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Libertarian,Edward Clark,25744,2.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Citizens,Barry Commoner,5614,0.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Statesman,Benjamin Bubar,1180,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Soc. Workers,Andrew Pulley,520,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Colorado,Communist,Gus Hall,487,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=8&f=1&off=0&elect=0&minper=0
1980,Connecticut,Republican,Ronald Reagan,677210,48.16,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Connecticut,Democrat,James Carter,541732,38.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Connecticut,And. Coalition,John Anderson,171807,12.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Connecticut,Libertarian,Edward Clark,8570,0.61,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Connecticut,Citizens,Barry Commoner,6130,0.44,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Connecticut,-,Write-ins,836,0.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=9&f=1&off=0&elect=0&minper=0
1980,Delaware,Republican,Ronald Reagan,111252,47.21,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=10&f=1&off=0&elect=0&minper=0
1980,Delaware,Democrat,James Carter,105754,44.87,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=10&f=1&off=0&elect=0&minper=0
1980,Delaware,And. Coalition,John Anderson,16288,6.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=10&f=1&off=0&elect=0&minper=0
1980,Delaware,Libertarian,Edward Clark,1974,0.84,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=10&f=1&off=0&elect=0&minper=0
1980,Delaware,American,Percy Greaves Jr.,400,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=10&f=1&off=0&elect=0&minper=0
1980,District of Columbia,Democrat,James Carter,130231,74.89,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
1980,District of Columbia,Republican,Ronald Reagan,23313,13.41,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
1980,District of Columbia,Independent,John Anderson,16131,9.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
1980,District of Columbia,Citizens,Barry Commoner,1826,1.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
1980,District of Columbia,Libertarian,Edward Clark,1104,0.63,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
1980,District of Columbia,-,Write-ins,690,0.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1980&fips=11&f=1&off=0&elect=0&minper=0
